CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
1222333,SPDR GOLD TRUST,10-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1222333/0001193125-22-291881.txt,https://www.sec.gov/Archives/edgar/data/1222333/0001193125-22-291881-index.html,2022-11-23,2022-09-30,6221,https://www.sec.gov/Archives/edgar/data/1222333/000119312522291881/d760732d10k.htm,,NY,0930,1222333_10K_2022_0001193125-22-291881.htm
1227654,COMPASS MINERALS INTERNATIONAL INC,10-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1227654/0001227654-22-000340.txt,https://www.sec.gov/Archives/edgar/data/1227654/0001227654-22-000340-index.html,2022-12-14,2022-09-30,1400,https://www.sec.gov/Archives/edgar/data/1227654/000122765422000340/cmp-20220930.htm,DE,KS,0930,1227654_10K_2022_0001227654-22-000340.htm
1230524,Cyber Apps World,10-K,2022-10-06,https://www.sec.gov/Archives/edgar/data/1230524/0001575705-22-000689.txt,https://www.sec.gov/Archives/edgar/data/1230524/0001575705-22-000689-index.html,2022-10-06,2022-07-31,8742,https://www.sec.gov/Archives/edgar/data/1230524/000157570522000689/form10k_cyberapps.htm,NV,V8,0731,1230524_10K_2022_0001575705-22-000689.htm
1231339,"Astra Energy, Inc.",10-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1231339/0001477932-22-009290.txt,https://www.sec.gov/Archives/edgar/data/1231339/0001477932-22-009290-index.html,2022-12-14,2022-08-31,4911,https://www.sec.gov/Archives/edgar/data/1231339/000147793222009290/astra_10k.htm,NV,CA,0831,1231339_10K_2022_0001477932-22-009290.htm
1235468,LIQUIDITY SERVICES INC,10-K,2022-12-08,https://www.sec.gov/Archives/edgar/data/1235468/0001235468-22-000142.txt,https://www.sec.gov/Archives/edgar/data/1235468/0001235468-22-000142-index.html,2022-12-08,2022-09-30,7389,https://www.sec.gov/Archives/edgar/data/1235468/000123546822000142/lqdt-20220930.htm,DE,MD,0930,1235468_10K_2022_0001235468-22-000142.htm
1260221,TransDigm Group INC,10-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-22-000065.txt,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-22-000065-index.html,2022-11-10,2022-09-30,3728,https://www.sec.gov/Archives/edgar/data/1260221/000126022122000065/tdg-20220930.htm,DE,OH,0930,1260221_10K_2022_0001260221-22-000065.htm
1261654,UNIVERSAL TECHNICAL INSTITUTE INC,10-K,2022-12-12,https://www.sec.gov/Archives/edgar/data/1261654/0001261654-22-000105.txt,https://www.sec.gov/Archives/edgar/data/1261654/0001261654-22-000105-index.html,2022-12-12,2022-09-30,8200,https://www.sec.gov/Archives/edgar/data/1261654/000126165422000105/uti-20220930.htm,DE,AZ,0930,1261654_10K_2022_0001261654-22-000105.htm
1286459,ALL FOR ONE MEDIA CORP.,10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1286459/0001477932-22-009557.txt,https://www.sec.gov/Archives/edgar/data/1286459/0001477932-22-009557-index.html,2022-12-29,2022-09-30,7900,https://www.sec.gov/Archives/edgar/data/1286459/000147793222009557/afom_10k.htm,UT,NY,0930,1286459_10K_2022_0001477932-22-009557.htm
1288750,Timberline Resources Corp,10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1288750/0001654954-22-017031.txt,https://www.sec.gov/Archives/edgar/data/1288750/0001654954-22-017031-index.html,2022-12-29,2022-09-30,1040,https://www.sec.gov/Archives/edgar/data/1288750/000165495422017031/tlrs_10k.htm,DE,ID,0930,1288750_10K_2022_0001654954-22-017031.htm
1297937,"PARKS AMERICA, INC",10-K,2022-12-15,https://www.sec.gov/Archives/edgar/data/1297937/0001493152-22-035579.txt,https://www.sec.gov/Archives/edgar/data/1297937/0001493152-22-035579-index.html,2022-12-15,2022-10-02,7990,https://www.sec.gov/Archives/edgar/data/1297937/000149315222035579/form10-k.htm,NV,GA,1002,1297937_10K_2022_0001493152-22-035579.htm
1301991,"SmartMetric, Inc.",10-K,2022-10-14,https://www.sec.gov/Archives/edgar/data/1301991/0001829126-22-017944.txt,https://www.sec.gov/Archives/edgar/data/1301991/0001829126-22-017944-index.html,2022-10-14,2022-06-30,3990,https://www.sec.gov/Archives/edgar/data/1301991/000182912622017944/smartmetric_10k.htm,NV,NV,0630,1301991_10K_2022_0001829126-22-017944.htm
1308547,"Dolby Laboratories, Inc.",10-K,2022-11-18,https://www.sec.gov/Archives/edgar/data/1308547/0001628280-22-030390.txt,https://www.sec.gov/Archives/edgar/data/1308547/0001628280-22-030390-index.html,2022-11-18,2022-09-30,6794,https://www.sec.gov/Archives/edgar/data/1308547/000162828022030390/dlb-20220930.htm,DE,CA,0927,1308547_10K_2022_0001628280-22-030390.htm
1314052,ANAVEX LIFE SCIENCES CORP.,10-K,2022-11-28,https://www.sec.gov/Archives/edgar/data/1314052/0001731122-22-002062.txt,https://www.sec.gov/Archives/edgar/data/1314052/0001731122-22-002062-index.html,2022-11-28,2022-09-30,2836,https://www.sec.gov/Archives/edgar/data/1314052/000173112222002062/e4251_10k.htm,NV,NY,0930,1314052_10K_2022_0001731122-22-002062.htm
1314727,Sonos Inc,10-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1314727/0000950170-22-025663.txt,https://www.sec.gov/Archives/edgar/data/1314727/0000950170-22-025663-index.html,2022-11-23,2022-10-01,3651,https://www.sec.gov/Archives/edgar/data/1314727/000095017022025663/sono-20221001.htm,DEType,CA,,1314727_10K_2022_0000950170-22-025663.htm
1318641,"Statera Biopharma, Inc.",10-K,2022-10-06,https://www.sec.gov/Archives/edgar/data/1318641/0001437749-22-023703.txt,https://www.sec.gov/Archives/edgar/data/1318641/0001437749-22-023703-index.html,2022-10-06,2021-12-31,2834,https://www.sec.gov/Archives/edgar/data/1318641/000143774922023703/cbli20211231_10k.htm,DE,CO,1231,1318641_10K_2021_0001437749-22-023703.htm
1319161,Warner Music Group Corp.,10-K,2022-11-22,https://www.sec.gov/Archives/edgar/data/1319161/0001319161-22-000035.txt,https://www.sec.gov/Archives/edgar/data/1319161/0001319161-22-000035-index.html,2022-11-22,2022-09-30,7900,https://www.sec.gov/Archives/edgar/data/1319161/000131916122000035/wmg-20220930.htm,DE,NY,0930,1319161_10K_2022_0001319161-22-000035.htm
1331612,"INNOVATIVE MEDTECH, INC.",10-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1331612/0001477932-22-007620.txt,https://www.sec.gov/Archives/edgar/data/1331612/0001477932-22-007620-index.html,2022-10-13,2022-06-30,5040,https://www.sec.gov/Archives/edgar/data/1331612/000147793222007620/imth_10k.htm,DE,IL,0630,1331612_10K_2022_0001477932-22-007620.htm
1333822,SemiLEDs Corp,10-K,2022-11-08,https://www.sec.gov/Archives/edgar/data/1333822/0000950170-22-022841.txt,https://www.sec.gov/Archives/edgar/data/1333822/0000950170-22-022841-index.html,2022-11-08,2022-08-31,3674,https://www.sec.gov/Archives/edgar/data/1333822/000095017022022841/leds-20220831.htm,,F5,0831,1333822_10K_2022_0000950170-22-022841.htm
1337068,"Magyar Bancorp, Inc.",10-K,2022-12-22,https://www.sec.gov/Archives/edgar/data/1337068/0001174947-22-001281.txt,https://www.sec.gov/Archives/edgar/data/1337068/0001174947-22-001281-index.html,2022-12-22,2022-09-30,6035,https://www.sec.gov/Archives/edgar/data/1337068/000117494722001281/form10k-29085_mgyr.htm,,NJ,0930,1337068_10K_2022_0001174947-22-001281.htm
1341726,"GULFSLOPE ENERGY, INC.",10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1341726/0001839882-22-030611.txt,https://www.sec.gov/Archives/edgar/data/1341726/0001839882-22-030611-index.html,2022-12-29,2022-09-30,1311,https://www.sec.gov/Archives/edgar/data/1341726/000183988222030611/gspe-10k_093022.htm,DE,TX,0930,1341726_10K_2022_0001839882-22-030611.htm
1342423,Limoneira CO,10-K,2022-12-22,https://www.sec.gov/Archives/edgar/data/1342423/0001342423-22-000038.txt,https://www.sec.gov/Archives/edgar/data/1342423/0001342423-22-000038-index.html,2022-12-22,2022-10-31,0100,https://www.sec.gov/Archives/edgar/data/1342423/000134242322000038/lmnr-20221031.htm,DE,CA,1031,1342423_10K_2022_0001342423-22-000038.htm
1342792,WORLDWIDE STRATEGIES INC,10-K,2022-10-31,https://www.sec.gov/Archives/edgar/data/1342792/0001683168-22-007155.txt,https://www.sec.gov/Archives/edgar/data/1342792/0001683168-22-007155-index.html,2022-10-31,2022-07-31,7372,https://www.sec.gov/Archives/edgar/data/1342792/000168316822007155/wwsg_10k-073122.htm,NV,FL,0731,1342792_10K_2022_0001683168-22-007155.htm
1343009,CNBX Pharmaceuticals Inc.,10-K,2022-11-30,https://www.sec.gov/Archives/edgar/data/1343009/0001683168-22-008095.txt,https://www.sec.gov/Archives/edgar/data/1343009/0001683168-22-008095-index.html,2022-11-30,2022-08-31,2834,https://www.sec.gov/Archives/edgar/data/1343009/000168316822008095/cnbx_i10k-083122.htm,NV,MD,0831,1343009_10K_2022_0001683168-22-008095.htm
1346022,Enertopia Corp.,10-K,2022-11-29,https://www.sec.gov/Archives/edgar/data/1346022/0001062993-22-022865.txt,https://www.sec.gov/Archives/edgar/data/1346022/0001062993-22-022865-index.html,2022-11-29,2022-08-31,1000,https://www.sec.gov/Archives/edgar/data/1346022/000106299322022865/form10k.htm,NV,A1,0831,1346022_10K_2022_0001062993-22-022865.htm
1348362,Lexaria Bioscience Corp.,10-K,2022-11-28,https://www.sec.gov/Archives/edgar/data/1348362/0001640334-22-002512.txt,https://www.sec.gov/Archives/edgar/data/1348362/0001640334-22-002512-index.html,2022-11-28,2022-08-31,2834,https://www.sec.gov/Archives/edgar/data/1348362/000164033422002512/lxrp_10k.htm,NV,A1,0831,1348362_10K_2022_0001640334-22-002512.htm
1350593,"Mueller Water Products, Inc.",10-K,2022-11-18,https://www.sec.gov/Archives/edgar/data/1350593/0001350593-22-000061.txt,https://www.sec.gov/Archives/edgar/data/1350593/0001350593-22-000061-index.html,2022-11-18,2022-09-30,3490,https://www.sec.gov/Archives/edgar/data/1350593/000135059322000061/mwa-20220930.htm,DE,GA,0930,1350593_10K_2022_0001350593-22-000061.htm
1352081,Cardinal Ethanol LLC,10-K,2022-12-01,https://www.sec.gov/Archives/edgar/data/1352081/0001352081-22-000038.txt,https://www.sec.gov/Archives/edgar/data/1352081/0001352081-22-000038-index.html,2022-12-01,2022-09-30,2860,https://www.sec.gov/Archives/edgar/data/1352081/000135208122000038/card-20220930.htm,IN,IN,0930,1352081_10K_2022_0001352081-22-000038.htm
1357971,Energy Services of America CORP,10-K,2022-12-22,https://www.sec.gov/Archives/edgar/data/1357971/0001410578-22-003581.txt,https://www.sec.gov/Archives/edgar/data/1357971/0001410578-22-003581-index.html,2022-12-22,2022-09-30,1623,https://www.sec.gov/Archives/edgar/data/1357971/000141057822003581/esoa-20220930x10k.htm,DE,WV,0930,1357971_10K_2022_0001410578-22-003581.htm
1359687,"RED TRAIL ENERGY, LLC",10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1359687/0001359687-22-000020.txt,https://www.sec.gov/Archives/edgar/data/1359687/0001359687-22-000020-index.html,2022-12-29,2022-09-30,2860,https://www.sec.gov/Archives/edgar/data/1359687/000135968722000020/rte-20220930.htm,ND,ND,0930,1359687_10K_2022_0001359687-22-000020.htm
1362516,"Cleartronic, Inc.",10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1362516/0001091818-22-000187.txt,https://www.sec.gov/Archives/edgar/data/1362516/0001091818-22-000187-index.html,2022-12-29,2022-09-30,4812,https://www.sec.gov/Archives/edgar/data/1362516/000109181822000187/clri-20220930.htm.htm,FL,FL,0930,1362516_10K_2022_0001091818-22-000187.htm
1362703,"THERALINK TECHNOLOGIES, INC.",10-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1362703/0001493152-22-036824.txt,https://www.sec.gov/Archives/edgar/data/1362703/0001493152-22-036824-index.html,2022-12-29,2022-09-30,2834,https://www.sec.gov/Archives/edgar/data/1362703/000149315222036824/form10-k.htm,NV,LA,0930,1362703_10K_2022_0001493152-22-036824.htm
1368275,W&E Source Corp.,10-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1368275/0001062993-22-020762.txt,https://www.sec.gov/Archives/edgar/data/1368275/0001062993-22-020762-index.html,2022-10-13,2022-06-30,4700,https://www.sec.gov/Archives/edgar/data/1368275/000106299322020762/form10k.htm,DE,A8,0630,1368275_10K_2022_0001062993-22-020762.htm
1368458,"Sally Beauty Holdings, Inc.",10-K,2022-11-17,https://www.sec.gov/Archives/edgar/data/1368458/0001564590-22-037949.txt,https://www.sec.gov/Archives/edgar/data/1368458/0001564590-22-037949-index.html,2022-11-17,2022-09-30,5990,https://www.sec.gov/Archives/edgar/data/1368458/000156459022037949/sbh-10k_20220930.htm,,TX,0930,1368458_10K_2022_0001564590-22-037949.htm
1368637,Petrolia Energy Corp,10-K,2022-12-09,https://www.sec.gov/Archives/edgar/data/1368637/0001493152-22-035022.txt,https://www.sec.gov/Archives/edgar/data/1368637/0001493152-22-035022-index.html,2022-12-09,2021-12-31,1311,https://www.sec.gov/Archives/edgar/data/1368637/000149315222035022/form10-k.htm,TX,TX,1231,1368637_10K_2021_0001493152-22-035022.htm
1374328,"FITLIFE BRANDS, INC.",10-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1374328/0001851734-22-000612.txt,https://www.sec.gov/Archives/edgar/data/1374328/0001851734-22-000612-index.html,2022-10-13,2021-12-31,2833,https://www.sec.gov/Archives/edgar/data/1374328/000185173422000612/ftlf20211231_10k.htm,NV,NE,1231,1374328_10K_2021_0001851734-22-000612.htm
1374567,"Luvu Brands, Inc.",10-K,2022-10-14,https://www.sec.gov/Archives/edgar/data/1374567/0001654954-22-013718.txt,https://www.sec.gov/Archives/edgar/data/1374567/0001654954-22-013718-index.html,2022-10-14,2022-06-30,2510,https://www.sec.gov/Archives/edgar/data/1374567/000165495422013718/luvu_10k.htm,FL,GA,0630,1374567_10K_2022_0001654954-22-013718.htm
1374881,Kingfish Holding Corp,10-K,2022-12-30,https://www.sec.gov/Archives/edgar/data/1374881/0001477932-22-009583.txt,https://www.sec.gov/Archives/edgar/data/1374881/0001477932-22-009583-index.html,2022-12-30,2022-09-30,1540,https://www.sec.gov/Archives/edgar/data/1374881/000147793222009583/king_10k.htm,DE,FL,0930,1374881_10K_2022_0001477932-22-009583.htm
1376793,"Cavitation Technologies, Inc.",10-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1376793/0001683168-22-006887.txt,https://www.sec.gov/Archives/edgar/data/1376793/0001683168-22-006887-index.html,2022-10-13,2022-06-30,0700,https://www.sec.gov/Archives/edgar/data/1376793/000168316822006887/cavitation_i10k-063022.htm,,CA,0630,1376793_10K_2022_0001683168-22-006887.htm
1376986,Tennessee Valley Authority,10-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1376986/0001376986-22-000023.txt,https://www.sec.gov/Archives/edgar/data/1376986/0001376986-22-000023-index.html,2022-11-15,2022-09-30,4911,https://www.sec.gov/Archives/edgar/data/1376986/000137698622000023/tve-20220930.htm,,TN,0930,1376986_10K_2022_0001376986-22-000023.htm
1378590,"Bridgeline Digital, Inc.",10-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1378590/0001437749-22-029477.txt,https://www.sec.gov/Archives/edgar/data/1378590/0001437749-22-029477-index.html,2022-12-21,2022-09-30,7372,https://www.sec.gov/Archives/edgar/data/1378590/000143774922029477/blin20220930_10k.htm,DE,MA,0930,1378590_10K_2022_0001437749-22-029477.htm
1378992,"BERRY GLOBAL GROUP, INC.",10-K,2022-11-18,https://www.sec.gov/Archives/edgar/data/1378992/0001140361-22-042319.txt,https://www.sec.gov/Archives/edgar/data/1378992/0001140361-22-042319-index.html,2022-11-18,2022-10-01,3089,https://www.sec.gov/Archives/edgar/data/1378992/000114036122042319/form10k.htm,DE,IN,1001,1378992_10K_2022_0001140361-22-042319.htm
1379006,"NANOVIRICIDES, INC.",10-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1379006/0001410578-22-002878.txt,https://www.sec.gov/Archives/edgar/data/1379006/0001410578-22-002878-index.html,2022-10-13,2022-06-30,2834,https://www.sec.gov/Archives/edgar/data/1379006/000141057822002878/nnvc-20220630x10k.htm,NV,CT,0630,1379006_10K_2022_0001410578-22-002878.htm
1381668,TFS Financial CORP,10-K,2022-11-22,https://www.sec.gov/Archives/edgar/data/1381668/0001381668-22-000128.txt,https://www.sec.gov/Archives/edgar/data/1381668/0001381668-22-000128-index.html,2022-11-22,2022-09-30,6035,https://www.sec.gov/Archives/edgar/data/1381668/000138166822000128/tfsl-20220930.htm,DE,OH,0930,1381668_10K_2022_0001381668-22-000128.htm
1382230,"ESSA Bancorp, Inc.",10-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1382230/0001564590-22-039339.txt,https://www.sec.gov/Archives/edgar/data/1382230/0001564590-22-039339-index.html,2022-12-14,2022-09-30,6036,https://www.sec.gov/Archives/edgar/data/1382230/000156459022039339/essa-10k_20220930.htm,,PA,0930,1382230_10K_2022_0001564590-22-039339.htm
1383414,PENNANTPARK INVESTMENT CORP,10-K,2022-11-17,https://www.sec.gov/Archives/edgar/data/1383414/0000950170-22-025352.txt,https://www.sec.gov/Archives/edgar/data/1383414/0000950170-22-025352-index.html,2022-11-17,2022-09-30,,https://www.sec.gov/Archives/edgar/data/1383414/000095017022025352/pnnt-20220930.htm,,NY,0930,1383414_10K_2022_0000950170-22-025352.htm
1385157,TE Connectivity Ltd.,10-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1385157/0001558370-22-017931.txt,https://www.sec.gov/Archives/edgar/data/1385157/0001558370-22-017931-index.html,2022-11-15,2022-09-30,5065,https://www.sec.gov/Archives/edgar/data/1385157/000155837022017931/tel-20220930x10k.htm,V8,V8,0930,1385157_10K_2022_0001558370-22-017931.htm
1387998,Snoogoo Corp.,10-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002527.txt,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002527-index.html,2022-10-21,2017-12-31,1000,https://www.sec.gov/Archives/edgar/data/1387998/000109690622002527/sgoo-20171231.htm,NV,AZ,1231,1387998_10K_2017_0001096906-22-002527.htm
1387998,Snoogoo Corp.,10-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002528.txt,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002528-index.html,2022-10-21,2018-12-31,1000,https://www.sec.gov/Archives/edgar/data/1387998/000109690622002528/sgoo-20181231.htm,NV,AZ,1231,1387998_10K_2018_0001096906-22-002528.htm
1387998,Snoogoo Corp.,10-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002529.txt,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002529-index.html,2022-10-21,2019-12-31,1000,https://www.sec.gov/Archives/edgar/data/1387998/000109690622002529/sgoo-20191231.htm,NV,AZ,1231,1387998_10K_2019_0001096906-22-002529.htm
1387998,Snoogoo Corp.,10-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002530.txt,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002530-index.html,2022-10-21,2020-12-31,1000,https://www.sec.gov/Archives/edgar/data/1387998/000109690622002530/sgoo-20201231.htm,NV,AZ,1231,1387998_10K_2020_0001096906-22-002530.htm
1387998,Snoogoo Corp.,10-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002531.txt,https://www.sec.gov/Archives/edgar/data/1387998/0001096906-22-002531-index.html,2022-10-21,2021-12-31,1000,https://www.sec.gov/Archives/edgar/data/1387998/000109690622002531/sgoo-20211231.htm,NV,AZ,1231,1387998_10K_2021_0001096906-22-002531.htm
1397016,Optex Systems Holdings Inc,10-K,2022-12-19,https://www.sec.gov/Archives/edgar/data/1397016/0001493152-22-035871.txt,https://www.sec.gov/Archives/edgar/data/1397016/0001493152-22-035871-index.html,2022-12-19,2022-10-02,3827,https://www.sec.gov/Archives/edgar/data/1397016/000149315222035871/form10-k.htm,DE,TX,1002,1397016_10K_2022_0001493152-22-035871.htm
1403161,VISA INC.,10-K,2022-11-16,https://www.sec.gov/Archives/edgar/data/1403161/0001403161-22-000081.txt,https://www.sec.gov/Archives/edgar/data/1403161/0001403161-22-000081-index.html,2022-11-16,2022-09-30,7389,https://www.sec.gov/Archives/edgar/data/1403161/000140316122000081/v-20220930.htm,DE,CA,0930,1403161_10K_2022_0001403161-22-000081.htm
1404935,"THC Therapeutics, Inc.",10-K,2022-11-25,https://www.sec.gov/Archives/edgar/data/1404935/0001477932-22-008875.txt,https://www.sec.gov/Archives/edgar/data/1404935/0001477932-22-008875-index.html,2022-11-25,2022-07-31,3523,https://www.sec.gov/Archives/edgar/data/1404935/000147793222008875/thct_10k.htm,,NV,0731,1404935_10K_2022_0001477932-22-008875.htm
1406587,Forestar Group Inc.,10-K,2022-11-17,https://www.sec.gov/Archives/edgar/data/1406587/0001406587-22-000128.txt,https://www.sec.gov/Archives/edgar/data/1406587/0001406587-22-000128-index.html,2022-11-17,2022-09-30,6500,https://www.sec.gov/Archives/edgar/data/1406587/000140658722000128/for-20220930.htm,DE,TX,0930,1406587_10K_2022_0001406587-22-000128.htm
1409624,"HIMALAYA TECHNOLOGIES, INC",10-K,2022-11-22,https://www.sec.gov/Archives/edgar/data/1409624/0001493152-22-033242.txt,https://www.sec.gov/Archives/edgar/data/1409624/0001493152-22-033242-index.html,2022-11-22,2022-07-31,1311,https://www.sec.gov/Archives/edgar/data/1409624/000149315222033242/form10-k.htm,NV,PA,0731,1409624_10K_2022_0001493152-22-033242.htm
1410738,Voip-pal.com Inc,10-K,2022-12-28,https://www.sec.gov/Archives/edgar/data/1410738/0001493152-22-036629.txt,https://www.sec.gov/Archives/edgar/data/1410738/0001493152-22-036629-index.html,2022-12-28,2022-09-30,3661,https://www.sec.gov/Archives/edgar/data/1410738/000149315222036629/form10-k.htm,NV,TX,0930,1410738_10K_2022_0001493152-22-036629.htm
1414382,Concrete Leveling Systems Inc,10-K,2022-10-28,https://www.sec.gov/Archives/edgar/data/1414382/0001477932-22-008016.txt,https://www.sec.gov/Archives/edgar/data/1414382/0001477932-22-008016-index.html,2022-10-28,2022-07-31,3590,https://www.sec.gov/Archives/edgar/data/1414382/000147793222008016/clev_10k.htm,,OH,0731,1414382_10K_2022_0001477932-22-008016.htm
1414932,Oaktree Specialty Lending Corp,10-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1414932/0001414932-22-000016.txt,https://www.sec.gov/Archives/edgar/data/1414932/0001414932-22-000016-index.html,2022-11-15,2022-09-30,,https://www.sec.gov/Archives/edgar/data/1414932/000141493222000016/ocsl-20220930.htm,DE,CA,0930,1414932_10K_2022_0001414932-22-000016.htm
1415744,NORTHERN MINERALS & EXPLORATION LTD.,10-K,2022-10-31,https://www.sec.gov/Archives/edgar/data/1415744/0001654954-22-014390.txt,https://www.sec.gov/Archives/edgar/data/1415744/0001654954-22-014390-index.html,2022-10-31,2022-07-31,1040,https://www.sec.gov/Archives/edgar/data/1415744/000165495422014390/ndm_10k.htm,NV,TX,0731,1415744_10K_2022_0001654954-22-014390.htm
1417398,"Hillenbrand, Inc.",10-K,2022-11-16,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-22-000034.txt,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-22-000034-index.html,2022-11-16,2022-09-30,3990,https://www.sec.gov/Archives/edgar/data/1417398/000141739822000034/hi-20220930.htm,IN,IN,0930,1417398_10K_2022_0001417398-22-000034.htm
1420720,"iBio, Inc.",10-K,2022-10-11,https://www.sec.gov/Archives/edgar/data/1420720/0001420720-22-000064.txt,https://www.sec.gov/Archives/edgar/data/1420720/0001420720-22-000064-index.html,2022-10-11,2022-06-30,2834,https://www.sec.gov/Archives/edgar/data/1420720/000142072022000064/ibio-20220630x10k.htm,DE,NY,0630,1420720_10K_2022_0001420720-22-000064.htm
1423221,Quanex Building Products CORP,10-K,2022-12-16,https://www.sec.gov/Archives/edgar/data/1423221/0001423221-22-000014.txt,https://www.sec.gov/Archives/edgar/data/1423221/0001423221-22-000014-index.html,2022-12-16,2022-10-31,3350,https://www.sec.gov/Archives/edgar/data/1423221/000142322122000014/nx-20221031.htm,DE,TX,1031,1423221_10K_2022_0001423221-22-000014.htm
1424844,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",10-K,2022-12-09,https://www.sec.gov/Archives/edgar/data/1424844/0001437749-22-028804.txt,https://www.sec.gov/Archives/edgar/data/1424844/0001437749-22-028804-index.html,2022-12-09,2022-09-30,2860,https://www.sec.gov/Archives/edgar/data/1424844/000143774922028804/sire20220930_10k.htm,IA,IA,0930,1424844_10K_2022_0001437749-22-028804.htm
1424864,Rise Gold Corp.,10-K,2022-10-31,https://www.sec.gov/Archives/edgar/data/1424864/0001062993-22-021269.txt,https://www.sec.gov/Archives/edgar/data/1424864/0001062993-22-021269-index.html,2022-10-31,2022-07-31,1000,https://www.sec.gov/Archives/edgar/data/1424864/000106299322021269/form10k.htm,NV,A1,0731,1424864_10K_2022_0001062993-22-021269.htm
1427644,"Telco Cuba, Inc.",10-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1427644/0001099910-22-000217.txt,https://www.sec.gov/Archives/edgar/data/1427644/0001099910-22-000217-index.html,2022-11-03,2016-11-30,4813,https://www.sec.gov/Archives/edgar/data/1427644/000109991022000217/telcocuba_10k.htm,NV,FL,1130,1427644_10K_2016_0001099910-22-000217.htm
1429393,"Trutankless, Inc.",10-K,2022-11-28,https://www.sec.gov/Archives/edgar/data/1429393/0001477932-22-008922.txt,https://www.sec.gov/Archives/edgar/data/1429393/0001477932-22-008922-index.html,2022-11-28,2021-12-31,3630,https://www.sec.gov/Archives/edgar/data/1429393/000147793222008922/tkls_10k.htm,NV,AZ,1231,1429393_10K_2021_0001477932-22-008922.htm
1435064,CEMTREX INC,10-K,2022-12-28,https://www.sec.gov/Archives/edgar/data/1435064/0001493152-22-036671.txt,https://www.sec.gov/Archives/edgar/data/1435064/0001493152-22-036671-index.html,2022-12-28,2022-09-30,3670,https://www.sec.gov/Archives/edgar/data/1435064/000149315222036671/form10-k.htm,DE,NY,0930,1435064_10K_2022_0001493152-22-036671.htm
1435387,Discovery Energy Corp.,10-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/1435387/0001493152-22-034621.txt,https://www.sec.gov/Archives/edgar/data/1435387/0001493152-22-034621-index.html,2022-12-06,2022-02-28,1382,https://www.sec.gov/Archives/edgar/data/1435387/000149315222034621/form10-k.htm,NV,TX,0228,1435387_10K_2022_0001493152-22-034621.htm
1435508,"First Savings Financial Group, Inc.",10-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1435508/0001410578-22-003562.txt,https://www.sec.gov/Archives/edgar/data/1435508/0001410578-22-003562-index.html,2022-12-14,2022-09-30,6035,https://www.sec.gov/Archives/edgar/data/1435508/000141057822003562/fsfg-20220930x10k.htm,IN,IN,0930,1435508_10K_2022_0001410578-22-003562.htm
1435812,AREM PACIFIC Corp,10-K,2022-11-21,https://www.sec.gov/Archives/edgar/data/1435812/0001010412-22-000042.txt,https://www.sec.gov/Archives/edgar/data/1435812/0001010412-22-000042-index.html,2022-11-21,2022-06-30,7200,https://www.sec.gov/Archives/edgar/data/1435812/000101041222000042/arem10k063022.htm,DE,C3,0630,1435812_10K_2022_0001010412-22-000042.htm
